step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
1006,64.384,filtered,207.18,153.75,69.79,68.77,64.16,67.45,0.032555,0.03941,0.035982,0.057345,0.047217,0.052281,0.058895,0.059253,0.12,0.05972,112.0352,112.2236,-0.11304,0.11304,0.0,0.06196,0.058492,0.358258,0.00017913,0.052281,TURN_LEFT,-1.8,1.8
1007,64.448,filtered,236.88,139.43,101.42,63.04,65.87,68.87,0.029684,0.041766,0.035725,0.051635,0.043456,0.047545,0.049648,0.12,0.060288,0.059218,111.9159,112.3429,-0.11932,0.11932,0.0,0.058492,0.05457,0.358258,0.00017913,0.047545,TURN_LEFT,-1.8,1.8
1008,64.512,filtered,225.67,112.86,122.11,59.81,67.18,64.83,0.030706,0.046979,0.038842,0.033776,0.04167,0.037723,0.045022,0.12,0.059814,0.12,111.8028,112.456,-0.11304,0.11304,0.0,0.05457,0.048535,0.358258,0.00017913,0.037723,TURN_LEFT,-1.8,1.8
1009,64.576,filtered,235.81,63.77,151.91,74.94,67.11,68.02,0.029779,0.12,0.07489,0.031217,0.056906,0.044061,0.039697,0.057161,0.05984,0.059517,111.6898,112.569,-0.11304,0.11304,0.0,0.048535,0.046932,0.358258,0.00017913,0.044061,TURN_LEFT,-1.8,1.8
1010,64.64,filtered,239.53,68.86,196.3,60.93,63.42,66.66,0.029452,0.05922,0.044336,0.030435,0.061475,0.045955,0.03375,0.12,0.12,0.060001,111.5705,112.6883,-0.11932,0.11932,0.0,0.046932,0.046582,0.358258,0.00017913,0.045955,TURN_LEFT,-1.8,1.8
1011,64.704,filtered,222.9,67.6,217.32,65.8,66.92,66.32,0.030969,0.059665,0.045317,0.030118,0.065526,0.047822,0.031514,0.060314,0.059908,0.060126,111.4574,112.8014,-0.11304,0.11304,0.0,0.046582,0.047026,0.358258,0.00017913,0.047822,TURN_LEFT,-1.8,1.8
1012,64.768,filtered,201.62,62.68,260.93,66.85,65.99,73.82,0.033155,0.12,0.076577,0.030812,0.081173,0.055992,0.027706,0.059933,0.060245,0.057531,111.3444,112.9144,-0.11304,0.11304,-0.0,0.047026,0.050238,0.358258,0.00017913,0.055992,TURN_LEFT,-1.8,1.8
1013,64.832,filtered,171.1,69.4,302.99,71.48,59.65,67.08,0.036887,0.059032,0.047959,0.032048,0.083583,0.057816,0.024814,0.058315,0.12,0.059852,111.2251,113.0337,-0.11932,0.11932,0.0,0.050238,0.052953,0.358258,0.00017913,0.057816,TURN_LEFT,-1.8,1.8
1014,64.896,filtered,144.04,69.81,329.6,70.98,72.91,69.71,0.040977,0.05889,0.049933,0.034288,0.071361,0.052825,0.023277,0.058486,0.057832,0.058924,111.112,113.1468,-0.11304,0.11304,-0.0,0.052953,0.052907,0.358258,0.00017913,0.052825,TURN_LEFT,-1.8,1.8
1015,64.96,filtered,122.66,62.83,317.85,67.72,67.13,66.38,0.044912,0.12,0.082456,0.03738,0.083517,0.060449,0.023932,0.059624,0.059832,0.060105,110.999,113.2598,-0.11304,0.11304,0.0,0.052907,0.055609,0.358258,0.00017913,0.060449,TURN_LEFT,-1.8,1.8
1016,65.024,filtered,135.99,64.25,324.77,64.52,65.13,71.48,0.042375,0.12,0.081188,0.039661,0.095584,0.067623,0.023542,0.12,0.060557,0.058316,110.8797,113.3791,-0.11932,0.11932,0.0,0.055609,0.059913,0.358258,0.00017913,0.067623,TURN_LEFT,-1.8,1.8
1017,65.088,filtered,64.49,65.43,298.46,71.7,97.36,68.46,0.12,0.060448,0.090224,0.05703,0.083674,0.070352,0.025096,0.058242,0.050668,0.059363,110.7666,113.4922,-0.11304,0.11304,0.0,0.059913,0.063653,0.358258,0.00017913,0.070352,TURN_LEFT,-1.8,1.8
1018,65.152,filtered,66.61,60.79,277.51,69.26,128.31,65.97,0.060021,0.12,0.090011,0.061657,0.095868,0.078762,0.026489,0.059081,0.0438,0.06025,110.6536,113.6052,-0.11304,0.11304,0.0,0.063653,0.069066,0.358258,0.00017913,0.078762,TURN_LEFT,-1.8,1.8
1019,65.216,filtered,68.66,69.26,230.79,65.34,138.79,71.9,0.059292,0.059082,0.059187,0.06532,0.095906,0.080613,0.030231,0.060481,0.041878,0.058175,110.5343,113.7245,-0.11932,0.11932,0.0,0.069066,0.073203,0.358258,0.00017913,0.080613,TURN_LEFT,-1.8,1.8
1020,65.28,filtered,65.27,66.33,193.09,63.71,152.02,66.95,0.060506,0.06012,0.060313,0.068439,0.08393,0.076184,0.034119,0.12,0.03968,0.059898,110.4212,113.8376,-0.11304,0.11304,0.0,0.073203,0.074271,0.358258,0.00017913,0.076184,TURN_LEFT,-1.8,1.8
1021,65.344,filtered,69.65,63.62,163.09,68.64,182.18,66.69,0.058946,0.12,0.089473,0.071753,0.08393,0.077841,0.038009,0.059299,0.035438,0.059991,110.3082,113.9506,-0.11304,0.11304,0.0,0.074271,0.07555,0.358258,0.00017913,0.077841,TURN_LEFT,-1.8,1.8
1022,65.408,filtered,66.84,64.85,129.66,68.42,198.66,68.85,0.059939,0.12,0.089969,0.059741,0.09584,0.077791,0.043542,0.059375,0.033483,0.059226,110.1889,114.0699,-0.11932,0.11932,0.0,0.07555,0.076353,0.358258,0.00017913,0.077791,TURN_LEFT,-1.8,1.8
1023,65.472,filtered,68.65,71.26,67.3,68.03,217.4,68.38,0.059293,0.058391,0.058842,0.059595,0.083518,0.071557,0.059772,0.059513,0.031506,0.059389,110.0758,114.183,-0.11304,0.11304,0.0,0.076353,0.074635,0.358258,0.00017913,0.071557,FORWARD_CURVE_R,2.79,2.8
1024,65.536,filtered,67.06,68.0,71.19,68.18,232.76,69.76,0.05986,0.059523,0.059691,0.059709,0.083607,0.071658,0.058414,0.059459,0.030052,0.058906,110.2517,114.3588,0.17584,0.17584,0.003605,0.07103,0.071255,0.358258,0.00017913,0.071658,FORWARD_CURVE_R,2.79,2.77
1025,65.6,filtered,65.26,60.71,70.97,64.43,243.2,71.25,0.060509,0.12,0.090255,0.05971,0.095583,0.077646,0.058489,0.12,0.029137,0.058394,110.4338,114.5409,0.18212,0.18212,0.003733,0.067521,0.071149,0.358258,0.00017913,0.077646,FORWARD_CURVE_L,4.0,2.77
1026,65.664,filtered,66.83,64.07,66.79,60.49,245.03,64.51,0.059942,0.12,0.089971,0.059909,0.095583,0.077746,0.059954,0.12,0.028983,0.12,110.6913,114.7168,0.25748,0.17584,0.004442,0.066707,0.070662,0.358258,0.00017913,0.077746,FORWARD_CURVE_L,4.0,2.8
1027,65.728,filtered,64.12,66.31,66.78,68.17,263.43,70.8,0.12,0.06013,0.090065,0.071921,0.083609,0.077765,0.05996,0.059463,0.027515,0.058549,110.9425,114.8926,0.2512,0.17584,0.004377,0.066285,0.070398,0.358258,0.00017913,0.077765,FORWARD_CURVE_R,2.79,2.8
1028,65.792,filtered,68.67,67.93,65.24,71.11,313.64,66.62,0.059289,0.059548,0.059418,0.07192,0.08384,0.07788,0.06052,0.058441,0.024176,0.060016,111.1246,115.0747,0.18212,0.18212,0.003733,0.066664,0.070682,0.358258,0.00017913,0.07788,FORWARD_CURVE_R,2.77,2.81
1029,65.856,filtered,61.83,60.77,70.17,64.88,342.71,65.15,0.12,0.12,0.12,0.083948,0.095935,0.089942,0.058765,0.12,0.022588,0.06055,111.3004,115.2506,0.17584,0.17584,0.003605,0.067078,0.075269,0.358258,0.00017913,0.089942,FORWARD_CURVE_L,4.0,2.78
1030,65.92,filtered,67.42,70.82,65.05,66.5,338.4,62.02,0.05973,0.058539,0.059135,0.083792,0.083643,0.083718,0.060588,0.060058,0.02281,0.12,111.5579,115.4327,0.25748,0.18212,0.004506,0.070763,0.075404,0.358258,0.00017913,0.083718,FORWARD_CURVE_R,2.8,2.81
1031,65.984,filtered,65.99,66.47,65.54,73.58,373.22,71.52,0.060244,0.060071,0.060158,0.083853,0.071658,0.077755,0.06041,0.057611,0.021132,0.058304,111.7338,115.6085,0.17584,0.17584,0.003605,0.071799,0.073933,0.358258,0.00017913,0.077755,FORWARD_CURVE_R,2.75,2.81
1032,66.048,filtered,69.44,67.43,64.08,66.13,306.26,71.52,0.059017,0.059727,0.059372,0.071656,0.071577,0.071617,0.12,0.060195,0.024615,0.058301,111.9096,115.7906,0.17584,0.18212,0.003669,0.070264,0.070749,0.358258,0.00017913,0.071617,FORWARD_CURVE_R,2.8,4.0
1033,66.112,filtered,62.84,68.85,71.35,66.82,71.22,66.94,0.12,0.059225,0.089613,0.083798,0.071513,0.077655,0.058359,0.059945,0.058403,0.0599,112.0917,116.0481,0.18212,0.25748,0.004506,0.066243,0.070331,0.358258,0.00017913,0.077655,FORWARD_CURVE_R,2.8,2.77
1034,66.176,filtered,65.44,80.31,70.89,66.43,62.93,70.55,0.060444,0.055461,0.057953,0.071887,0.058605,0.065246,0.058516,0.060084,0.12,0.058634,112.2676,116.224,0.17584,0.17584,0.003605,0.066727,0.066196,0.358258,0.00017913,0.065246,FORWARD_CURVE_R,2.8,2.77
1035,66.24,filtered,70.51,108.67,71.57,67.25,67.41,67.57,0.058648,0.047922,0.053285,0.071671,0.056481,0.064076,0.058284,0.059792,0.059734,0.059676,112.4497,116.3998,0.18212,0.17584,0.003669,0.062527,0.063082,0.358258,0.00017913,0.064076,FORWARD_CURVE_R,2.8,2.77
1036,66.304,filtered,60.77,159.97,69.93,69.0,69.51,71.21,0.12,0.038467,0.079233,0.083622,0.052161,0.067891,0.058848,0.059173,0.058995,0.058409,112.6255,116.5756,0.17584,0.17584,0.003605,0.059477,0.062492,0.358258,0.00017913,0.067891,FORWARD_CURVE_R,2.78,2.78
1037,66.368,filtered,70.89,258.05,64.89,111.64,65.67,66.18,0.058518,0.027929,0.043224,0.083522,0.045801,0.064661,0.12,0.047249,0.060361,0.060174,112.8076,116.7578,0.18212,0.18212,0.003733,0.058758,0.060873,0.358258,0.00017913,0.064661,FORWARD_CURVE_R,2.54,4.0
1038,66.432,filtered,66.05,318.49,64.57,106.54,73.73,67.67,0.060224,0.023895,0.04206,0.071567,0.038735,0.055151,0.12,0.048416,0.057559,0.059642,112.9646,117.009,0.157,0.2512,0.004184,0.056689,0.056138,0.358258,0.00017913,0.055151,TURN_RIGHT,1.8,-1.8
1039,66.496,filtered,69.07,336.71,65.71,139.11,67.43,64.04,0.059146,0.022899,0.041022,0.071307,0.032222,0.051765,0.060348,0.041822,0.059726,0.12,113.084,116.8959,0.11932,-0.11304,6.4e-05,0.056074,0.05453,0.358258,0.00017913,0.051765,TURN_RIGHT,1.8,-1.8
1040,66.56,filtered,61.41,358.57,70.83,179.86,71.53,63.34,0.12,0.021807,0.070903,0.083578,0.026999,0.055288,0.058537,0.035732,0.058298,0.12,113.197,116.7829,0.11304,-0.11304,0.0,0.05453,0.054802,0.358258,0.00017913,0.055288,TURN_RIGHT,1.8,-1.8
1041,66.624,filtered,69.54,343.13,65.56,245.17,68.75,65.65,0.058982,0.022567,0.040774,0.071374,0.023819,0.047597,0.060403,0.028971,0.05926,0.060369,113.31,116.6636,0.11304,-0.11932,-6.4e-05,0.054866,0.052262,0.358258,0.00017913,0.047597,TURN_RIGHT,1.8,-1.8
1042,66.688,filtered,70.43,318.14,64.79,273.4,61.79,67.69,0.058675,0.023916,0.041295,0.071405,0.023017,0.047211,0.12,0.026781,0.12,0.059635,113.4294,116.5505,0.11932,-0.11304,6.4e-05,0.052197,0.050411,0.358258,0.00017913,0.047211,TURN_RIGHT,1.8,-1.8
1043,66.752,filtered,63.69,321.68,65.41,350.5,68.26,66.83,0.12,0.023715,0.071857,0.083361,0.022981,0.053171,0.060457,0.022198,0.059432,0.059941,113.5424,116.4375,0.11304,-0.11304,-0.0,0.050411,0.0514,0.358258,0.00017913,0.053171,TURN_RIGHT,1.8,-1.8
1044,66.816,filtered,63.33,273.44,66.85,403.59,121.64,70.79,0.12,0.026778,0.073389,0.095531,0.023756,0.059644,0.059935,0.019858,0.045118,0.058552,113.6554,116.3182,0.11304,-0.11932,-6.4e-05,0.051464,0.054395,0.358258,0.00017913,0.059644,TURN_RIGHT,1.8,-1.8
1045,66.88,filtered,64.7,213.15,66.78,511.67,156.13,61.94,0.12,0.031934,0.075967,0.095531,0.025782,0.060657,0.059958,0.016349,0.039043,0.12,113.7748,116.2051,0.11932,-0.11304,6.4e-05,0.05433,0.056597,0.358258,0.00017913,0.060657,TURN_RIGHT,1.8,-1.8
1046,66.944,filtered,70.87,65.63,69.07,532.8,124.92,67.56,0.058526,0.060377,0.059451,0.09544,0.033344,0.064392,0.059145,0.015803,0.04446,0.059678,113.8878,116.0921,0.11304,-0.11304,0.0,0.056597,0.059389,0.358258,0.00017913,0.064392,TURN_RIGHT,1.8,-1.8
1047,67.008,filtered,66.62,71.3,65.06,541.12,74.24,91.7,0.060018,0.058378,0.059198,0.095709,0.040236,0.067973,0.060586,0.015598,0.057393,0.052165,114.0071,115.9728,0.11932,-0.11932,0.0,0.059389,0.062464,0.358258,0.00017913,0.067973,FORWARD_CURVE_R,1.91,2.81
1048,67.072,filtered,64.18,62.56,70.94,1336.17,115.9,93.6,0.12,0.12,0.12,0.095709,0.059493,0.077601,0.0585,0.006963,0.046318,0.051653,114.1264,116.1549,0.11932,0.18212,0.00309,0.059375,0.065904,0.358258,0.00017913,0.077601,FORWARD_CURVE_R,1.74,2.77
1049,67.136,filtered,68.5,75.22,66.41,883.58,144.28,90.73,0.059346,0.057073,0.058209,0.083578,0.065552,0.074565,0.060094,0.010167,0.040937,0.052429,114.2395,116.3307,0.11304,0.17584,0.002961,0.062943,0.067107,0.358258,0.00017913,0.074565,FORWARD_CURVE_R,1.8,2.8
1050,67.2,filtered,69.2,67.68,66.83,933.17,196.51,82.77,0.059101,0.059636,0.059369,0.071398,0.071093,0.071245,0.059943,0.009679,0.033726,0.054714,114.3525,116.5128,0.11304,0.18212,0.003025,0.064081,0.066648,0.358258,0.00017913,0.071245,FORWARD_CURVE_R,1.79,2.8
1051,67.264,filtered,65.17,67.67,69.73,858.42,294.66,72.83,0.060545,0.059643,0.060094,0.071802,0.070946,0.071374,0.058918,0.010434,0.025338,0.057859,114.4656,116.6887,0.11304,0.17584,0.002961,0.063687,0.066441,0.358258,0.00017913,0.071374,FORWARD_CURVE_R,1.81,2.78
1052,67.328,filtered,68.12,66.42,63.72,863.46,243.39,68.56,0.059481,0.060088,0.059784,0.071694,0.071288,0.071491,0.12,0.010379,0.029121,0.059325,114.5849,116.8645,0.11932,0.17584,0.003025,0.063415,0.066309,0.358258,0.00017913,0.071491,FORWARD_CURVE_R,1.81,4.0
1053,67.392,filtered,66.11,64.85,65.19,953.5,235.07,68.87,0.060202,0.12,0.090101,0.059735,0.071288,0.065511,0.060536,0.009492,0.029844,0.059218,114.6979,117.122,0.11304,0.25748,0.003798,0.062511,0.063586,0.358258,0.00017913,0.065511,FORWARD_CURVE_R,1.79,2.81
1054,67.456,filtered,76.87,67.52,58.67,956.74,229.2,70.9,0.05654,0.059694,0.058117,0.059174,0.071812,0.065493,0.12,0.009463,0.030377,0.058515,114.811,117.3041,0.11304,0.18212,0.003025,0.06056,0.062328,0.358258,0.00017913,0.065493,FORWARD_CURVE_R,1.79,4.0
1055,67.52,filtered,66.53,64.22,71.66,967.53,229.81,66.56,0.060048,0.12,0.090024,0.059363,0.083885,0.071624,0.058254,0.009367,0.03032,0.060038,114.9303,117.5553,0.11932,0.2512,0.003798,0.05853,0.063221,0.358258,0.00017913,0.071624,FORWARD_CURVE_R,1.79,2.77
1056,67.584,filtered,70.39,70.0,63.59,997.98,226.75,64.81,0.05869,0.058823,0.058757,0.058992,0.083721,0.071357,0.12,0.009108,0.030605,0.12,115.0433,117.7374,0.11304,0.18212,0.003025,0.060195,0.064194,0.358258,0.00017913,0.071357,FORWARD_CURVE_R,1.78,4.0
1057,67.648,filtered,65.66,66.81,68.27,969.31,235.3,72.22,0.060364,0.059949,0.060156,0.059169,0.083693,0.071431,0.059429,0.009352,0.029824,0.058066,115.1564,117.9886,0.11304,0.2512,0.003733,0.060461,0.064391,0.358258,0.00017913,0.071431,FORWARD_CURVE_R,1.79,2.79
1058,67.712,filtered,64.26,61.71,63.08,996.47,232.68,64.53,0.12,0.12,0.12,0.071128,0.083693,0.077411,0.12,0.00912,0.030059,0.12,115.2694,118.1708,0.11304,0.18212,0.003025,0.061365,0.067114,0.358258,0.00017913,0.077411,FORWARD_CURVE_R,1.78,4.0
1059,67.776,filtered,66.34,69.58,69.98,959.02,232.86,72.42,0.060118,0.058971,0.059545,0.071844,0.083549,0.077696,0.05883,0.009443,0.030042,0.057998,115.3824,118.422,0.11304,0.2512,0.003733,0.06338,0.068509,0.358258,0.00017913,0.077696,FORWARD_CURVE_R,1.79,2.78
1060,67.84,filtered,68.04,70.08,64.92,979.76,229.11,61.26,0.059508,0.058797,0.059152,0.071736,0.071308,0.071522,0.12,0.009261,0.030385,0.12,115.5018,118.6041,0.11932,0.18212,0.00309,0.065419,0.067606,0.358258,0.00017913,0.071522,FORWARD_CURVE_R,1.79,4.0
1061,67.904,filtered,66.13,71.94,66.11,934.33,224.67,68.56,0.060193,0.05816,0.059176,0.072037,0.071175,0.071606,0.060203,0.009668,0.030801,0.059325,115.6148,118.8553,0.11304,0.2512,0.003733,0.063872,0.066643,0.358258,0.00017913,0.071606,FORWARD_CURVE_R,1.79,2.8
1062,67.968,filtered,67.83,61.93,70.98,936.31,237.67,62.24,0.059583,0.12,0.089792,0.07188,0.083185,0.077533,0.058488,0.00965,0.029614,0.12,115.7278,119.0374,0.11304,0.18212,0.003025,0.063618,0.068603,0.358258,0.00017913,0.077533,FORWARD_CURVE_R,1.79,2.77
1063,68.032,filtered,68.54,65.15,67.28,958.71,220.42,66.99,0.059333,0.060553,0.059943,0.059747,0.071296,0.065521,0.059779,0.009445,0.031209,0.059882,115.8409,119.2132,0.11304,0.17584,0.002961,0.065642,0.065599,0.358258,0.00017913,0.065521,FORWARD_CURVE_R,1.79,2.8
1064,68.096,filtered,67.5,65.07,69.84,949.23,233.44,75.79,0.0597,0.060581,0.06014,0.059663,0.071618,0.065641,0.05888,0.009531,0.02999,0.056887,115.9602,119.3954,0.11932,0.18212,0.00309,0.062509,0.063631,0.358258,0.00017913,0.065641,FORWARD_CURVE_R,1.79,2.78
1065,68.16,filtered,66.39,68.1,68.79,971.48,223.47,67.49,0.060101,0.059488,0.059794,0.059782,0.071756,0.065769,0.059246,0.009333,0.030915,0.059706,116.0732,119.5712,0.11304,0.17584,0.002961,0.06067,0.062497,0.358258,0.00017913,0.065769,FORWARD_CURVE_R,1.79,2.78
1066,68.224,filtered,63.48,67.13,65.67,974.64,230.7,70.81,0.12,0.059834,0.089917,0.071743,0.072091,0.071917,0.060363,0.009305,0.030239,0.058544,116.1863,119.747,0.11304,0.17584,0.002961,0.059536,0.063971,0.358258,0.00017913,0.071917,FORWARD_CURVE_R,1.79,2.81
1067,68.288,filtered,70.24,65.05,67.92,961.16,229.95,66.19,0.058741,0.060587,0.059664,0.071575,0.060208,0.065892,0.059553,0.009424,0.030308,0.060172,116.2993,119.9292,0.11304,0.18212,0.003025,0.060946,0.062718,0.358258,0.00017913,0.065892,FORWARD_CURVE_R,1.79,2.79
1068,68.352,filtered,69.84,71.25,65.9,954.31,222.73,70.9,0.058879,0.058393,0.058636,0.071484,0.059776,0.06563,0.060278,0.009485,0.030986,0.058515,116.4124,120.105,0.11304,0.17584,0.002961,0.059757,0.061861,0.358258,0.00017913,0.06563,FORWARD_CURVE_R,1.79,2.81
1069,68.416,filtered,71.26,70.51,68.94,994.28,243.89,73.65,0.058392,0.058647,0.058519,0.071222,0.05939,0.065306,0.059191,0.009138,0.029079,0.057586,116.5317,120.2871,0.11932,0.18212,0.00309,0.058771,0.061112,0.358258,0.00017913,0.065306,FORWARD_CURVE_R,1.78,2.78
1070,68.48,filtered,63.02,67.75,69.18,939.57,231.18,60.49,0.12,0.059612,0.089806,0.083202,0.059415,0.071308,0.05911,0.009619,0.030195,0.12,116.6447,120.463,0.11304,0.17584,0.002961,0.058151,0.062865,0.358258,0.00017913,0.071308,FORWARD_CURVE_R,1.79,2.78
1071,68.544,filtered,67.78,68.78,71.32,963.51,228.51,66.62,0.059603,0.05925,0.059427,0.071123,0.059298,0.06521,0.058369,0.009403,0.030441,0.060016,116.7578,120.6451,0.11304,0.18212,0.003025,0.05984,0.061764,0.358258,0.00017913,0.06521,FORWARD_CURVE_R,1.79,2.77
1072,68.608,filtered,72.02,70.89,68.67,989.23,229.45,63.04,0.058132,0.058517,0.058324,0.071001,0.058884,0.064942,0.059287,0.009181,0.030354,0.12,116.8708,120.8209,0.11304,0.17584,0.002961,0.058803,0.061002,0.358258,0.00017913,0.064942,FORWARD_CURVE_R,1.78,2.79
1073,68.672,filtered,69.1,69.98,70.3,973.63,229.54,63.35,0.059136,0.058831,0.058983,0.071053,0.058971,0.065012,0.058719,0.009314,0.030345,0.12,116.9838,120.9968,0.11304,0.17584,0.002961,0.058041,0.060539,0.358258,0.00017913,0.065012,FORWARD_CURVE_R,1.79,2.77
1074,68.736,filtered,68.14,62.93,66.98,975.15,231.82,66.02,0.059476,0.12,0.089738,0.071269,0.071242,0.071256,0.059888,0.009301,0.030137,0.060235,117.1032,121.1726,0.11932,0.17584,0.003025,0.057513,0.062437,0.358258,0.00017913,0.071256,FORWARD_CURVE_R,1.79,2.8
1075,68.8,filtered,66.94,65.78,64.5,989.5,231.69,77.74,0.059901,0.060319,0.06011,0.05925,0.071383,0.065316,0.12,0.009179,0.030149,0.056262,117.2162,121.3547,0.11304,0.18212,0.003025,0.059411,0.061527,0.358258,0.00017913,0.065316,FORWARD_CURVE_R,1.78,4.0
1076,68.864,filtered,61.18,68.87,65.89,969.98,224.12,64.03,0.12,0.059218,0.089609,0.071329,0.071377,0.071353,0.060282,0.009346,0.030853,0.12,117.3292,121.6122,0.11304,0.25748,0.003798,0.057729,0.06261,0.358258,0.00017913,0.071353,FORWARD_CURVE_R,1.79,2.81
1077,68.928,filtered,62.54,63.64,73.15,958.93,224.17,67.29,0.12,0.12,0.12,0.083703,0.083674,0.083688,0.057754,0.009443,0.030848,0.059775,117.4423,121.788,0.11304,0.17584,0.002961,0.059649,0.068261,0.358258,0.00017913,0.083688,FORWARD_CURVE_R,1.79,2.76
1078,68.992,filtered,66.31,73.32,66.95,966.07,234.94,72.53,0.06013,0.057697,0.058914,0.083901,0.083447,0.083674,0.059896,0.00938,0.029856,0.057961,117.5553,121.9639,0.11304,0.17584,0.002961,0.0653,0.071883,0.358258,0.00017913,0.083674,FORWARD_CURVE_R,1.79,2.8
1079,69.056,filtered,68.59,68.37,62.74,1041.06,232.06,69.14,0.059314,0.059394,0.059354,0.083869,0.071326,0.077597,0.12,0.008764,0.030115,0.059122,117.6746,122.146,0.11932,0.18212,0.00309,0.068793,0.071947,0.358258,0.00017913,0.077597,FORWARD_CURVE_R,1.78,4.0
1080,69.12,filtered,63.12,64.91,67.5,1050.54,223.15,66.39,0.12,0.12,0.12,0.095889,0.083262,0.089575,0.059702,0.008692,0.030946,0.060102,117.7877,122.3972,0.11304,0.2512,0.003733,0.068214,0.075867,0.358258,0.00017913,0.089575,FORWARD_CURVE_R,1.77,2.79
1081,69.184,filtered,65.83,67.78,71.15,990.12,224.46,67.08,0.060302,0.059603,0.059952,0.083949,0.083339,0.083644,0.058428,0.009173,0.03082,0.059853,117.9007,122.5793,0.11304,0.18212,0.003025,0.072841,0.076711,0.358258,0.00017913,0.083644,FORWARD_CURVE_R,1.78,2.77
1082,69.248,filtered,67.03,70.4,63.37,950.47,229.04,72.06,0.05987,0.058686,0.059278,0.071923,0.071076,0.0715,0.12,0.00952,0.030391,0.058119,118.0138,122.7552,0.11304,0.17584,0.002961,0.07375,0.072944,0.358258,0.00017913,0.0715,FORWARD_CURVE_R,1.79,4.0
1083,69.312,filtered,67.3,65.23,69.7,990.55,229.77,75.09,0.059772,0.060522,0.060147,0.071852,0.071641,0.071746,0.058927,0.00917,0.030325,0.057113,118.1268,123.0126,0.11304,0.25748,0.003798,0.069146,0.070078,0.358258,0.00017913,0.071746,FORWARD_CURVE_R,1.78,2.78
1084,69.376,filtered,74.66,63.89,67.27,953.63,228.62,65.68,0.057252,0.12,0.088626,0.071439,0.083762,0.077601,0.059785,0.009491,0.03043,0.060357,118.2398,123.1885,0.11304,0.17584,0.002961,0.067117,0.070873,0.358258,0.00017913,0.077601,FORWARD_CURVE_R,1.79,2.8
1085,69.44,filtered,68.48,65.29,65.51,981.29,236.82,66.25,0.059354,0.060499,0.059927,0.05931,0.071862,0.065586,0.060421,0.009248,0.02969,0.060149,118.3592,123.3706,0.11932,0.18212,0.00309,0.067783,0.066996,0.358258,0.00017913,0.065586,FORWARD_CURVE_R,1.78,2.81
1086,69.504,filtered,68.28,62.55,71.59,982.26,236.76,67.91,0.059425,0.12,0.089713,0.059135,0.083941,0.071538,0.058279,0.00924,0.029694,0.059556,118.4722,123.5464,0.11304,0.17584,0.002961,0.064035,0.066723,0.358258,0.00017913,0.071538,FORWARD_CURVE_R,1.78,2.77
1087,69.568,filtered,68.49,65.7,66.0,971.39,228.72,62.34,0.059349,0.060349,0.059849,0.059031,0.084274,0.071652,0.060243,0.009334,0.030421,0.12,118.5852,123.7223,0.11304,0.17584,0.002961,0.063762,0.066589,0.358258,0.00017913,0.071652,FORWARD_CURVE_R,1.79,2.8
1088,69.632,filtered,67.13,66.24,70.37,994.18,233.3,71.16,0.059832,0.060154,0.059993,0.059043,0.0842,0.071621,0.058697,0.009139,0.030003,0.058425,118.6983,123.9044,0.11304,0.18212,0.003025,0.063563,0.06645,0.358258,0.00017913,0.071621,FORWARD_CURVE_R,1.78,2.77
1089,69.696,filtered,69.43,68.25,61.41,1001.77,233.44,67.25,0.05902,0.059435,0.059228,0.059396,0.072087,0.065742,0.12,0.009076,0.02999,0.059791,118.8113,124.0802,0.11304,0.17584,0.002961,0.063489,0.064296,0.358258,0.00017913,0.065742,FORWARD_CURVE_R,1.78,4.0
1090,69.76,filtered,60.45,64.29,69.41,981.83,241.74,63.24,0.12,0.12,0.12,0.071525,0.083987,0.077756,0.059028,0.009244,0.029262,0.12,118.9306,124.3377,0.11932,0.25748,0.003862,0.060434,0.06664,0.358258,0.00017913,0.077756,FORWARD_CURVE_R,1.78,2.78
1091,69.824,filtered,68.57,69.71,66.66,964.96,217.02,71.73,0.059321,0.058924,0.059122,0.071505,0.071772,0.071638,0.060004,0.00939,0.031543,0.05823,119.0437,124.5136,0.11304,0.17584,0.002961,0.063679,0.06653,0.358258,0.00017913,0.071638,FORWARD_CURVE_R,1.79,2.8
1092,69.888,filtered,61.31,71.78,65.2,975.03,216.82,68.98,0.12,0.058213,0.089107,0.083635,0.071345,0.07749,0.060531,0.009302,0.031564,0.059179,119.1567,124.6957,0.11304,0.18212,0.003025,0.063505,0.068515,0.358258,0.00017913,0.07749,FORWARD_CURVE_R,1.79,2.81
1093,69.952,filtered,57.83,67.94,65.24,981.64,226.95,66.78,0.12,0.059546,0.089773,0.095668,0.071224,0.083446,0.060517,0.009245,0.030585,0.059958,119.2698,124.8715,0.11304,0.17584,0.002961,0.065554,0.071964,0.358258,0.00017913,0.083446,FORWARD_CURVE_R,1.78,2.81
