step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
513,32.832,raw,72.23,67.04,67.42,66.93,68.19,68.99,0.058061,0.059867,0.058964,0.083373,0.107973,0.095673,0.059729,0.059907,0.059457,0.059175,4.6284,12.7547,0.17584,0.16956,0.00354,0.086861,0.090018,0.358258,0.00017913,0.058964,TURN_RIGHT,1.8,-1.8
514,32.896,raw,66.68,66.3,73.05,67.92,72.8,65.58,0.059994,0.060133,0.060064,0.08359,0.096,0.089795,0.057788,0.059554,0.05787,0.060393,4.7414,12.6416,0.11304,-0.11304,0.0,0.090018,0.089938,0.358258,0.00017913,0.060064,TURN_RIGHT,1.8,-1.8
515,32.96,raw,66.49,62.38,65.62,66.35,67.8,67.72,0.060065,0.12,0.090032,0.071603,0.096,0.083802,0.060379,0.060116,0.059595,0.059625,4.8607,12.5223,0.11932,-0.11932,0.0,0.089938,0.08774,0.358258,0.00017913,0.090032,TURN_RIGHT,1.8,-1.8
516,33.024,raw,66.43,67.95,63.87,68.9,67.42,63.84,0.060087,0.059543,0.059815,0.05962,0.083909,0.071765,0.12,0.059206,0.059729,0.12,4.9738,12.4093,0.11304,-0.11304,0.0,0.08774,0.082016,0.358258,0.00017913,0.059815,TURN_RIGHT,1.8,-1.8
517,33.088,raw,63.86,69.09,68.38,69.83,67.49,70.48,0.12,0.05914,0.08957,0.071641,0.071737,0.071689,0.059388,0.058884,0.059704,0.058657,5.0868,12.2962,0.11304,-0.11304,-0.0,0.082016,0.078317,0.358258,0.00017913,0.08957,TURN_RIGHT,1.8,-1.8
518,33.152,raw,66.61,64.55,69.67,66.09,66.58,68.39,0.060021,0.12,0.09001,0.072033,0.083763,0.077898,0.058938,0.060209,0.06003,0.059387,5.2061,12.1832,0.11932,-0.11304,6.4e-05,0.078252,0.078125,0.358258,0.00017913,0.09001,TURN_RIGHT,1.8,-1.8
519,33.216,raw,62.14,61.63,74.25,69.58,65.96,70.31,0.12,0.12,0.12,0.084034,0.095737,0.089885,0.057388,0.05897,0.060255,0.058716,5.3192,12.0639,0.11304,-0.11932,-6.4e-05,0.07819,0.08238,0.358258,0.00017913,0.12,TURN_RIGHT,1.8,-1.8
520,33.28,raw,64.44,67.98,68.24,65.17,66.7,70.9,0.12,0.059529,0.089765,0.096021,0.083643,0.089832,0.059437,0.060543,0.059989,0.058512,5.4322,11.9508,0.11304,-0.11304,0.0,0.08238,0.08505,0.358258,0.00017913,0.089765,TURN_RIGHT,1.8,-1.8
521,33.344,raw,67.14,63.02,65.99,63.79,71.76,72.49,0.059831,0.12,0.089915,0.09597,0.095734,0.095852,0.060244,0.12,0.058222,0.057975,5.5515,11.8378,0.11932,-0.11304,6.4e-05,0.084985,0.088878,0.358258,0.00017913,0.089915,TURN_RIGHT,1.8,-1.8
522,33.408,raw,66.3,61.82,66.78,71.47,68.07,63.63,0.060133,0.12,0.090067,0.083997,0.107906,0.095951,0.059961,0.058319,0.059497,0.12,5.6646,11.7185,0.11304,-0.11932,-6.4e-05,0.088943,0.091454,0.358258,0.00017913,0.090067,FORWARD_CURVE_R,2.77,2.8
523,33.472,raw,71.82,64.81,63.52,68.42,65.3,66.26,0.058199,0.12,0.0891,0.083633,0.107906,0.095769,0.12,0.059376,0.060496,0.060147,5.8404,11.9006,0.17584,0.18212,0.003669,0.087785,0.090645,0.358258,0.00017913,0.0891,FORWARD_CURVE_R,2.79,4.0
524,33.536,raw,60.07,69.9,64.98,66.51,65.76,69.39,0.12,0.058859,0.08943,0.083633,0.095678,0.089655,0.12,0.060058,0.060327,0.059037,6.0162,12.1518,0.17584,0.2512,0.004377,0.086268,0.087481,0.358258,0.00017913,0.08943,FORWARD_CURVE_R,2.8,4.0
525,33.6,raw,75.09,68.96,69.89,67.51,63.61,68.5,0.057113,0.059187,0.05815,0.071055,0.095609,0.083332,0.058863,0.059699,0.12,0.059346,6.1984,12.403,0.18212,0.2512,0.004442,0.08304,0.083145,0.358258,0.00017913,0.05815,TURN_LEFT,-1.8,1.8
526,33.664,raw,71.43,68.19,65.13,71.25,67.33,62.76,0.058333,0.059457,0.058895,0.070756,0.083501,0.077128,0.060557,0.058395,0.059763,0.12,6.079,12.516,-0.11932,0.11304,-6.4e-05,0.083209,0.081031,0.358258,0.00017913,0.058895,TURN_LEFT,-1.8,1.8
527,33.728,raw,70.99,67.81,67.42,67.86,60.4,68.68,0.058482,0.059592,0.059037,0.070425,0.071419,0.070922,0.059729,0.059572,0.12,0.059285,5.966,12.6416,-0.11304,0.1256,0.000129,0.080902,0.077327,0.358258,0.00017913,0.059037,TURN_LEFT,-1.8,1.8
528,33.792,raw,68.14,64.91,71.23,70.32,68.16,65.25,0.059476,0.12,0.089738,0.070681,0.071419,0.07105,0.058402,0.058715,0.059467,0.060516,5.853,12.7547,-0.11304,0.11304,0.0,0.077327,0.075078,0.358258,0.00017913,0.089738,TURN_LEFT,-1.8,1.8
529,33.856,raw,76.52,66.85,69.63,68.8,65.84,67.74,0.056649,0.059932,0.058291,0.058011,0.071634,0.064822,0.058951,0.05924,0.060298,0.059616,5.7399,12.8677,-0.11304,0.11304,-0.0,0.075078,0.071404,0.358258,0.00017913,0.058291,TURN_LEFT,-1.8,1.8
530,33.92,raw,69.78,69.71,64.09,65.87,66.76,60.51,0.058898,0.058925,0.058911,0.058368,0.071581,0.064974,0.12,0.06029,0.059967,0.12,5.6206,12.9808,-0.11932,0.11304,-6.4e-05,0.071468,0.069142,0.358258,0.00017913,0.058911,TURN_LEFT,-1.8,1.8
531,33.984,raw,65.59,68.76,71.0,67.73,64.17,70.88,0.060392,0.059255,0.059823,0.058779,0.071541,0.06516,0.058479,0.05962,0.12,0.05852,5.5076,13.1001,-0.11304,0.11932,6.4e-05,0.069077,0.067674,0.358258,0.00017913,0.059823,TURN_LEFT,-1.8,1.8
532,34.048,raw,70.08,67.79,65.03,69.59,70.6,61.63,0.058794,0.0596,0.059197,0.058842,0.071542,0.065192,0.060595,0.058967,0.058617,0.12,5.3945,13.2131,-0.11304,0.11304,0.0,0.067674,0.066785,0.358258,0.00017913,0.059197,TURN_LEFT,-1.8,1.8
533,34.112,raw,70.68,68.14,61.07,68.8,69.55,68.81,0.058589,0.059473,0.059031,0.058664,0.059437,0.059051,0.12,0.059242,0.058978,0.059239,5.2752,13.3262,-0.11932,0.11304,-6.4e-05,0.066849,0.064055,0.358258,0.00017913,0.059031,TURN_LEFT,-1.8,1.8
534,34.176,raw,68.61,68.8,59.1,71.08,69.29,66.33,0.059307,0.059243,0.059275,0.059196,0.059299,0.059248,0.12,0.058454,0.059069,0.060121,5.1622,13.4455,-0.11304,0.11932,6.4e-05,0.063991,0.062292,0.358258,0.00017913,0.059275,TURN_RIGHT,1.8,-1.8
535,34.24,raw,71.81,66.71,63.8,68.91,64.03,64.85,0.058203,0.059985,0.059094,0.059057,0.059511,0.059284,0.12,0.059203,0.12,0.12,5.2752,13.3262,0.11304,-0.11932,-6.4e-05,0.062356,0.061255,0.358258,0.00017913,0.059094,TURN_RIGHT,1.8,-1.8
536,34.304,raw,65.18,71.96,70.79,73.54,68.47,67.92,0.06054,0.058153,0.059346,0.059087,0.059291,0.059189,0.058551,0.057623,0.059356,0.059553,5.3882,13.2131,0.11304,-0.11304,0.0,0.061255,0.060515,0.358258,0.00017913,0.059346,TURN_RIGHT,1.8,-1.8
537,34.368,raw,62.47,64.3,67.35,64.43,65.15,67.81,0.12,0.12,0.12,0.071328,0.071371,0.071349,0.059756,0.12,0.06055,0.05959,5.5076,13.1001,0.11932,-0.11304,6.4e-05,0.060451,0.064355,0.358258,0.00017913,0.12,TURN_RIGHT,1.8,-1.8
538,34.432,raw,65.24,64.88,64.63,61.78,71.62,74.16,0.060518,0.12,0.090259,0.071714,0.083476,0.077595,0.12,0.12,0.058269,0.05742,5.6206,12.987,0.11304,-0.11304,0.0,0.064355,0.069098,0.358258,0.00017913,0.090259,TURN_RIGHT,1.8,-1.8
539,34.496,raw,69.28,58.65,62.97,70.27,67.97,69.02,0.059074,0.12,0.089537,0.071667,0.095628,0.083647,0.12,0.058731,0.059533,0.059164,5.7336,12.8677,0.11304,-0.11932,-6.4e-05,0.069163,0.074352,0.358258,0.00017913,0.089537,TURN_RIGHT,1.8,-1.8
540,34.56,raw,68.7,65.67,69.63,65.84,67.08,68.78,0.059276,0.060359,0.059818,0.071881,0.095702,0.083792,0.058953,0.060299,0.059853,0.059248,5.853,12.7547,0.11932,-0.11304,6.4e-05,0.074288,0.077693,0.358258,0.00017913,0.059818,TURN_RIGHT,1.8,-1.8
541,34.624,raw,72.2,65.46,66.82,60.14,63.89,68.5,0.05807,0.060437,0.059254,0.071388,0.096159,0.083773,0.059943,0.12,0.12,0.059348,5.966,12.6416,0.11304,-0.11304,0.0,0.077693,0.079871,0.358258,0.00017913,0.059254,TURN_RIGHT,1.8,-1.8
542,34.688,raw,70.81,66.86,64.92,65.14,63.75,65.49,0.058543,0.059932,0.059237,0.059096,0.084146,0.071621,0.12,0.060553,0.12,0.060426,6.079,12.516,0.11304,-0.1256,-0.000129,0.08,0.076998,0.358258,0.00017913,0.059237,TURN_RIGHT,1.8,-1.8
543,34.752,raw,62.16,68.23,72.02,67.38,68.22,66.05,0.12,0.059443,0.089722,0.070993,0.072034,0.071513,0.058131,0.059744,0.059446,0.060223,6.1984,12.4093,0.11932,-0.10676,0.000129,0.076869,0.074951,0.358258,0.00017913,0.089722,FORWARD_CURVE_R,2.79,2.76
544,34.816,raw,62.57,66.53,63.29,68.83,71.44,72.27,0.12,0.060049,0.090024,0.083178,0.060044,0.071611,0.12,0.05923,0.05833,0.058048,6.3742,12.5914,0.17584,0.18212,0.003669,0.071281,0.071399,0.358258,0.00017913,0.090024,FORWARD_CURVE_R,2.78,4.0
545,34.88,raw,72.96,70.86,65.3,66.89,67.14,69.61,0.057817,0.058528,0.058172,0.082886,0.059678,0.071282,0.060498,0.059919,0.059829,0.05896,6.55,12.8426,0.17584,0.2512,0.004377,0.067022,0.068548,0.358258,0.00017913,0.058172,TURN_RIGHT,1.8,-1.8
546,34.944,raw,66.14,67.6,64.98,64.02,68.06,64.28,0.06019,0.059667,0.059929,0.08331,0.059524,0.071417,0.12,0.12,0.059504,0.12,6.6694,12.7233,0.11932,-0.11932,0.0,0.068548,0.069576,0.358258,0.00017913,0.059929,TURN_RIGHT,1.8,-1.8
547,35.008,raw,68.25,64.56,73.47,72.57,71.63,68.23,0.059436,0.12,0.089718,0.083489,0.071537,0.077513,0.057648,0.057949,0.058264,0.059443,6.7824,12.6165,0.11304,-0.10676,6.4e-05,0.069512,0.072378,0.358258,0.00017913,0.089718,TURN_RIGHT,1.8,-1.8
548,35.072,raw,72.73,70.35,72.47,67.89,66.24,67.36,0.057894,0.058703,0.058299,0.071068,0.071389,0.071228,0.057982,0.059563,0.060156,0.05975,6.8954,12.4909,0.11304,-0.1256,-0.000129,0.072507,0.072049,0.358258,0.00017913,0.058299,TURN_RIGHT,1.8,-1.8
549,35.136,raw,60.19,70.86,70.22,69.42,63.64,64.48,0.12,0.058528,0.089264,0.071068,0.071085,0.071076,0.058748,0.059023,0.12,0.12,7.0148,12.3779,0.11932,-0.11304,6.4e-05,0.071985,0.071659,0.358258,0.00017913,0.089264,TURN_RIGHT,1.8,-1.8
550,35.2,raw,69.0,70.0,62.25,61.42,71.46,68.0,0.059173,0.058824,0.058998,0.071339,0.071144,0.071242,0.12,0.12,0.058324,0.059525,7.1278,12.2648,0.11304,-0.11304,0.0,0.071659,0.07151,0.358258,0.00017913,0.058998,TURN_RIGHT,1.8,-1.8
551,35.264,raw,67.25,66.67,69.14,67.64,69.89,70.44,0.05979,0.06,0.059895,0.071259,0.071211,0.071235,0.059121,0.05965,0.05886,0.058673,7.2408,12.1455,0.11304,-0.11932,-6.4e-05,0.071574,0.071452,0.358258,0.00017913,0.059895,TURN_RIGHT,1.8,-1.8
552,35.328,raw,65.01,70.79,65.62,64.23,61.29,69.28,0.060601,0.05855,0.059576,0.071492,0.058921,0.065206,0.060381,0.12,0.12,0.059075,7.3602,12.0325,0.11932,-0.11304,6.4e-05,0.071388,0.069173,0.358258,0.00017913,0.059576,TURN_RIGHT,1.8,-1.8
553,35.392,raw,65.38,63.02,71.6,67.34,67.89,66.44,0.060467,0.12,0.090233,0.072006,0.07118,0.071593,0.058275,0.05976,0.059562,0.060082,7.4732,11.9194,0.11304,-0.11304,0.0,0.069173,0.07004,0.358258,0.00017913,0.090233,TURN_RIGHT,1.8,-1.8
554,35.456,raw,66.18,66.5,70.12,65.97,67.21,64.54,0.060177,0.060059,0.060118,0.060042,0.071487,0.065764,0.058784,0.060252,0.059806,0.12,7.5862,11.8064,0.11304,-0.11304,0.0,0.07004,0.068508,0.358258,0.00017913,0.060118,FORWARD_CURVE_R,2.81,2.78
555,35.52,raw,60.01,66.74,69.47,66.37,73.41,64.7,0.12,0.059974,0.089987,0.072207,0.071717,0.071962,0.059006,0.060108,0.057667,0.12,7.7684,11.9822,0.18212,0.17584,0.003669,0.064839,0.067391,0.358258,0.00017913,0.089987,FORWARD_CURVE_R,2.8,2.78
556,35.584,raw,67.37,66.04,67.13,66.6,65.21,57.48,0.059747,0.060225,0.059986,0.072198,0.071762,0.07198,0.059833,0.060024,0.060528,0.12,7.9442,12.1581,0.17584,0.17584,0.003605,0.063786,0.066722,0.358258,0.00017913,0.059986,TURN_LEFT,-1.8,1.8
557,35.648,raw,66.19,71.4,69.71,64.7,64.18,66.07,0.060173,0.058344,0.059258,0.072113,0.07172,0.071917,0.058924,0.12,0.12,0.060216,7.8312,12.2711,-0.11304,0.11304,-0.0,0.066722,0.068583,0.358258,0.00017913,0.059258,TURN_LEFT,-1.8,1.8
558,35.712,raw,65.19,67.46,66.92,69.05,71.16,62.94,0.060537,0.059715,0.060126,0.072127,0.059663,0.065895,0.05991,0.059153,0.058425,0.12,7.7181,12.3904,-0.11304,0.11932,6.4e-05,0.068518,0.067579,0.358258,0.00017913,0.060126,TURN_LEFT,-1.8,1.8
559,35.776,raw,70.99,62.71,66.23,66.19,63.82,64.98,0.058483,0.12,0.089241,0.071788,0.071652,0.07172,0.060157,0.060171,0.12,0.12,7.5988,12.5035,-0.11932,0.11304,-6.4e-05,0.067643,0.069104,0.358258,0.00017913,0.089241,TURN_LEFT,-1.8,1.8
560,35.84,raw,61.94,64.76,74.72,66.34,65.47,63.59,0.12,0.12,0.12,0.071788,0.083657,0.077722,0.057234,0.060119,0.060434,0.12,7.4858,12.6228,-0.11304,0.11932,6.4e-05,0.069039,0.07215,0.358258,0.00017913,0.12,TURN_LEFT,-1.8,1.8
561,35.904,raw,61.63,65.76,69.26,67.87,62.46,70.99,0.12,0.060329,0.090165,0.083839,0.083678,0.083758,0.05908,0.059571,0.12,0.058484,7.3727,12.7358,-0.11304,0.11304,0.0,0.07215,0.076309,0.358258,0.00017913,0.090165,TURN_LEFT,-1.8,1.8
562,35.968,raw,67.43,67.81,66.11,65.69,67.6,67.21,0.059727,0.05959,0.059658,0.083749,0.083927,0.083838,0.0602,0.060353,0.059667,0.059805,7.2534,12.8489,-0.11932,0.11304,-6.4e-05,0.076373,0.079047,0.358258,0.00017913,0.059658,TURN_LEFT,-1.8,1.8
563,36.032,raw,67.21,70.71,68.96,63.71,68.42,68.18,0.059806,0.058579,0.059193,0.083603,0.0837,0.083651,0.059184,0.12,0.059376,0.059461,7.1404,12.9619,-0.11304,0.11304,0.0,0.079047,0.080697,0.358258,0.00017913,0.059193,TURN_LEFT,-1.8,1.8
564,36.096,raw,67.23,70.1,65.4,70.81,70.92,71.45,0.059799,0.058789,0.059294,0.083866,0.071457,0.077662,0.06046,0.058544,0.058506,0.058326,7.0273,13.0812,-0.11304,0.11932,6.4e-05,0.080632,0.079568,0.358258,0.00017913,0.059294,TURN_LEFT,-1.8,1.8
565,36.16,raw,65.72,66.36,67.27,73.21,64.9,70.57,0.060342,0.060111,0.060227,0.071935,0.05948,0.065707,0.059783,0.057732,0.12,0.058626,6.908,13.1943,-0.11932,0.11304,-6.4e-05,0.079633,0.074644,0.358258,0.00017913,0.060227,FORWARD_CURVE_R,2.75,2.8
566,36.224,raw,60.9,69.69,62.4,63.93,65.75,67.84,0.12,0.058931,0.089465,0.071935,0.0592,0.065567,0.12,0.12,0.060332,0.059579,7.0838,13.3701,0.17584,0.17584,0.003605,0.071039,0.069079,0.358258,0.00017913,0.089465,FORWARD,4.0,4.0
567,36.288,raw,68.66,67.77,68.34,68.91,62.34,68.33,0.059292,0.059605,0.059449,0.071848,0.059203,0.065525,0.059405,0.059202,0.12,0.059406,7.3413,13.6276,0.25748,0.25748,0.005278,0.0638,0.064418,0.358258,0.00017913,0.059449,TURN_RIGHT,1.8,-1.8
568,36.352,raw,66.19,63.83,64.51,69.39,64.59,67.65,0.060171,0.12,0.090086,0.071921,0.071487,0.071704,0.12,0.059034,0.12,0.059648,7.4544,13.5083,0.11304,-0.11932,-6.4e-05,0.064483,0.06707,0.358258,0.00017913,0.090086,TURN_RIGHT,1.8,-1.8
569,36.416,raw,64.96,65.96,67.54,69.59,64.85,66.82,0.12,0.060255,0.090127,0.083961,0.07178,0.077871,0.059688,0.058965,0.12,0.059945,7.5737,13.3952,0.11932,-0.11304,6.4e-05,0.067005,0.070898,0.358258,0.00017913,0.090127,TURN_RIGHT,1.8,-1.8
570,36.48,raw,66.82,72.98,71.93,64.56,65.17,66.89,0.059946,0.057811,0.058878,0.083882,0.07132,0.077601,0.058164,0.12,0.060543,0.059918,7.6867,13.2822,0.11304,-0.11304,0.0,0.070898,0.073299,0.358258,0.00017913,0.058878,TURN_RIGHT,1.8,-1.8
571,36.544,raw,70.24,71.93,64.94,71.02,71.44,63.51,0.058741,0.058162,0.058452,0.07163,0.071166,0.071398,0.12,0.058473,0.05833,0.12,7.7998,13.1692,0.11304,-0.11304,0.0,0.073299,0.072618,0.358258,0.00017913,0.058452,TURN_RIGHT,1.8,-1.8
572,36.608,raw,69.8,67.2,67.6,65.6,66.14,72.09,0.058893,0.059809,0.059351,0.07155,0.071207,0.071379,0.059666,0.060387,0.06019,0.05811,7.9128,13.0498,0.11304,-0.11932,-6.4e-05,0.072683,0.072216,0.358258,0.00017913,0.059351,TURN_RIGHT,1.8,-1.8
573,36.672,raw,66.19,69.3,67.7,70.05,70.52,70.28,0.060171,0.059068,0.059619,0.07155,0.059021,0.065285,0.05963,0.058807,0.058643,0.058729,8.0321,12.9368,0.11932,-0.11304,6.4e-05,0.072151,0.069691,0.358258,0.00017913,0.059619,TURN_RIGHT,1.8,-1.8
574,36.736,raw,69.57,67.27,64.32,61.72,65.82,68.24,0.058974,0.059783,0.059379,0.059345,0.058926,0.059136,0.12,0.12,0.060305,0.059438,8.1452,12.8238,0.11304,-0.11304,0.0,0.069691,0.06591,0.358258,0.00017913,0.059379,TURN_RIGHT,1.8,-1.8
575,36.8,raw,71.04,68.06,68.08,64.37,64.71,69.19,0.058465,0.059503,0.058984,0.059049,0.059265,0.059157,0.059496,0.12,0.12,0.059105,8.2582,12.7044,0.11304,-0.11932,-6.4e-05,0.065974,0.063532,0.358258,0.00017913,0.058984,TURN_RIGHT,1.8,-1.8
576,36.864,raw,66.71,62.86,65.72,68.31,64.74,70.46,0.059986,0.12,0.089993,0.059298,0.071632,0.065465,0.060343,0.059415,0.12,0.058665,8.3775,12.5914,0.11932,-0.11304,6.4e-05,0.063467,0.064183,0.358258,0.00017913,0.089993,FORWARD_CURVE_R,2.79,2.81
577,36.928,raw,66.05,59.56,67.82,63.71,67.14,63.41,0.060225,0.12,0.090112,0.059564,0.083671,0.071617,0.059588,0.12,0.05983,0.12,8.5534,12.7735,0.17584,0.18212,0.003669,0.060514,0.064492,0.358258,0.00017913,0.090112,FORWARD_CURVE_L,4.0,2.79
578,36.992,raw,64.78,65.46,68.94,66.83,62.35,66.15,0.12,0.060438,0.090219,0.07153,0.083945,0.077737,0.059191,0.059941,0.12,0.060188,8.8108,12.9494,0.25748,0.17584,0.004442,0.06005,0.066387,0.358258,0.00017913,0.090219,FORWARD_CURVE_R,2.8,2.78
579,37.056,raw,70.16,70.15,70.42,71.85,66.23,70.62,0.058767,0.05877,0.058769,0.071489,0.083742,0.077615,0.058678,0.058189,0.060157,0.05861,8.9867,13.1252,0.17584,0.17584,0.003605,0.062782,0.068096,0.358258,0.00017913,0.058769,TURN_RIGHT,1.8,-1.8
580,37.12,raw,64.84,68.06,75.25,66.28,69.52,65.15,0.12,0.059501,0.089751,0.083796,0.083742,0.083769,0.057062,0.060141,0.058991,0.06055,9.0997,13.0122,0.11304,-0.11304,0.0,0.068096,0.073711,0.358258,0.00017913,0.089751,TURN_RIGHT,1.8,-1.8
581,37.184,raw,64.47,69.13,63.47,70.19,68.0,67.24,0.12,0.059127,0.089563,0.095798,0.071567,0.083683,0.12,0.058758,0.059522,0.059796,9.219,12.8991,0.11932,-0.11304,6.4e-05,0.073647,0.077242,0.358258,0.00017913,0.089563,TURN_RIGHT,1.8,-1.8
582,37.248,raw,63.85,66.1,64.87,67.15,69.46,66.22,0.12,0.060204,0.090102,0.107753,0.059608,0.083681,0.12,0.059826,0.059011,0.060163,9.3321,12.7798,0.11304,-0.11932,-6.4e-05,0.077307,0.07959,0.358258,0.00017913,0.090102,TURN_RIGHT,1.8,-1.8
583,37.312,raw,65.84,71.29,67.53,71.11,68.89,71.26,0.060298,0.05838,0.059339,0.095813,0.059196,0.077505,0.059692,0.058441,0.059211,0.05839,9.4451,12.6668,0.11304,-0.11304,0.0,0.07959,0.078843,0.358258,0.00017913,0.059339,TURN_RIGHT,1.8,-1.8
584,37.376,raw,71.4,71.09,68.4,66.93,66.96,64.3,0.058345,0.058449,0.058397,0.095728,0.059132,0.07743,0.059382,0.059905,0.059896,0.12,9.5582,12.5412,0.11304,-0.1256,-0.000129,0.078972,0.078419,0.358258,0.00017913,0.058397,TURN_RIGHT,1.8,-1.8
585,37.44,raw,66.1,69.41,69.43,64.31,61.28,65.79,0.060205,0.059027,0.059616,0.083769,0.059037,0.071403,0.059023,0.12,0.12,0.060316,9.6775,12.4344,0.11932,-0.10676,0.000129,0.078291,0.075823,0.358258,0.00017913,0.059616,TURN_RIGHT,1.8,-1.8
586,37.504,raw,67.29,70.5,67.42,65.47,65.06,67.75,0.059777,0.058653,0.059215,0.071725,0.058942,0.065334,0.059729,0.060433,0.060582,0.059613,9.7905,12.3214,0.11304,-0.11304,0.0,0.075823,0.072065,0.358258,0.00017913,0.059215,TURN_RIGHT,1.8,-1.8
587,37.568,raw,73.82,71.41,74.36,71.28,72.08,67.81,0.057532,0.058341,0.057937,0.059231,0.05857,0.058901,0.057351,0.058385,0.058113,0.059592,9.9036,12.202,0.11304,-0.11932,-6.4e-05,0.07213,0.06739,0.358258,0.00017913,0.057937,TURN_RIGHT,1.8,-1.8
588,37.632,raw,69.22,62.89,62.72,67.63,66.62,68.45,0.059094,0.12,0.089547,0.05899,0.070894,0.064942,0.12,0.059655,0.060015,0.059366,10.0229,12.089,0.11932,-0.11304,6.4e-05,0.067326,0.066472,0.358258,0.00017913,0.089547,FORWARD_CURVE_R,2.79,4.0
589,37.696,raw,60.92,68.83,61.23,66.25,74.18,62.55,0.12,0.05923,0.089615,0.071322,0.07105,0.071186,0.12,0.06015,0.057413,0.12,10.1987,12.3465,0.17584,0.25748,0.004442,0.06203,0.06531,0.358258,0.00017913,0.089615,FORWARD_CURVE_R,2.8,4.0
590,37.76,raw,70.89,63.18,66.15,65.27,65.84,65.91,0.058517,0.12,0.089259,0.070984,0.083245,0.077114,0.060186,0.060507,0.0603,0.060274,10.3808,12.604,0.18212,0.25748,0.004506,0.060805,0.066648,0.358258,0.00017913,0.089259,FORWARD_CURVE_R,2.81,2.8
591,37.824,raw,66.68,64.44,64.02,71.35,64.02,65.18,0.059997,0.12,0.089998,0.071028,0.095514,0.083271,0.12,0.058359,0.12,0.06054,10.5567,12.7798,0.17584,0.17584,0.003605,0.063043,0.07029,0.358258,0.00017913,0.089998,FORWARD_CURVE_R,2.77,4.0
592,37.888,raw,71.27,66.46,69.74,69.3,70.2,68.78,0.058387,0.060076,0.059231,0.071199,0.095861,0.08353,0.058914,0.059065,0.058753,0.059248,10.7325,13.031,0.17584,0.2512,0.004377,0.065913,0.072224,0.358258,0.00017913,0.059231,TURN_LEFT,-1.8,1.8
593,37.952,raw,63.7,62.8,64.23,64.43,63.65,65.53,0.12,0.12,0.12,0.08338,0.095861,0.089621,0.12,0.12,0.12,0.060412,10.6195,13.1503,-0.11304,0.11932,6.4e-05,0.07216,0.078415,0.358258,0.00017913,0.12,TURN_LEFT,-1.8,1.8
594,38.016,raw,59.73,65.66,68.03,73.32,69.8,65.21,0.12,0.060365,0.090183,0.08338,0.096088,0.089734,0.059513,0.057697,0.058891,0.060529,10.5064,13.2634,-0.11304,0.11304,0.0,0.078415,0.08247,0.358258,0.00017913,0.090183,TURN_LEFT,-1.8,1.8
595,38.08,raw,61.88,69.05,62.63,71.58,69.01,68.62,0.12,0.059155,0.089577,0.095677,0.083919,0.089798,0.12,0.058282,0.059167,0.059307,10.3871,13.3764,-0.11932,0.11304,-6.4e-05,0.082535,0.085137,0.358258,0.00017913,0.089577,TURN_LEFT,-1.8,1.8
596,38.144,raw,63.45,68.89,65.82,67.75,62.25,67.07,0.12,0.059212,0.089606,0.107677,0.071762,0.089719,0.060305,0.059611,0.12,0.059856,10.2741,13.4957,-0.11304,0.11932,6.4e-05,0.085073,0.086737,0.358258,0.00017913,0.089606,TURN_LEFT,-1.8,1.8
597,38.208,raw,68.17,67.0,65.06,71.44,69.69,69.43,0.059464,0.059879,0.059672,0.107893,0.071722,0.089808,0.060583,0.058331,0.05893,0.059023,10.161,13.6088,-0.11304,0.11304,0.0,0.086737,0.087837,0.358258,0.00017913,0.059672,TURN_LEFT,-1.8,1.8
598,38.272,raw,66.96,66.85,74.03,69.17,67.26,67.55,0.059895,0.059935,0.059915,0.095872,0.059709,0.077791,0.057461,0.059113,0.059788,0.059682,10.0417,13.7218,-0.11932,0.11304,-6.4e-05,0.087902,0.084279,0.358258,0.00017913,0.059915,TURN_LEFT,-1.8,1.8
599,38.336,raw,66.33,68.46,68.89,68.95,69.42,70.03,0.06012,0.059361,0.05974,0.083896,0.059508,0.071702,0.059212,0.059189,0.059027,0.058812,9.9287,13.8411,-0.11304,0.11932,6.4e-05,0.084215,0.079732,0.358258,0.00017913,0.05974,TURN_LEFT,-1.8,1.8
600,38.4,raw,64.25,68.96,70.18,66.7,64.45,64.55,0.12,0.059185,0.089592,0.083896,0.059514,0.071705,0.058762,0.059989,0.12,0.12,9.8156,13.9542,-0.11304,0.11304,0.0,0.079732,0.076856,0.358258,0.00017913,0.089592,TURN_LEFT,-1.8,1.8
601,38.464,raw,70.97,71.3,68.55,68.47,74.07,64.15,0.05849,0.058377,0.058433,0.071594,0.059347,0.065471,0.059328,0.059358,0.057447,0.12,9.7026,14.0672,-0.11304,0.11304,0.0,0.076856,0.072777,0.358258,0.00017913,0.058433,TURN_LEFT,-1.8,1.8
602,38.528,raw,65.83,72.18,64.71,68.38,68.88,65.6,0.060302,0.058078,0.05919,0.071761,0.058987,0.065374,0.12,0.05939,0.059214,0.060387,9.5833,14.1865,-0.11932,0.11932,0.0,0.072777,0.070125,0.358258,0.00017913,0.05919,TURN_LEFT,-1.8,1.8
