step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
294,18.816,kalman,70.78,67.62,291.22,64.04,312.23,67.86,0.058555,0.059659,0.059107,0.071294,0.059659,0.065477,0.025561,0.12,0.024258,0.059574,34.8289,26.3069,0.17584,0.13188,0.003154,0.060368,0.062198,0.358258,0.00017913,0.062198,FORWARD_CURVE_L,4.0,2.11
295,18.88,kalman,70.01,67.67,372.46,67.63,229.5,61.93,0.058821,0.059642,0.059232,0.059059,0.05959,0.059324,0.021166,0.059657,0.030349,0.12,35.0801,26.4451,0.2512,0.13816,0.003991,0.058207,0.058607,0.358258,0.00017913,0.058607,TURN_LEFT,-1.8,1.8
296,18.944,kalman,66.56,62.99,316.12,69.01,224.72,71.18,0.06004,0.12,0.09002,0.058993,0.071746,0.06537,0.024031,0.059167,0.030796,0.05842,34.967,26.5581,-0.11304,0.11304,-0.0,0.058607,0.06103,0.358258,0.00017913,0.06103,TURN_LEFT,-1.8,1.8
297,19.008,kalman,72.35,66.14,242.61,65.34,267.25,62.21,0.058022,0.060191,0.059106,0.058962,0.071902,0.065432,0.029187,0.060482,0.027229,0.12,34.854,26.6774,-0.11304,0.11932,6.4e-05,0.060966,0.062566,0.358258,0.00017913,0.062566,TURN_LEFT,-1.8,1.8
298,19.072,kalman,67.8,66.3,187.59,67.53,332.8,65.18,0.059595,0.060132,0.059864,0.059007,0.071925,0.065466,0.034772,0.059691,0.023105,0.060539,34.7347,26.7905,-0.11932,0.11304,-6.4e-05,0.06263,0.063646,0.358258,0.00017913,0.063646,TURN_LEFT,-1.8,1.8
299,19.136,kalman,64.88,67.39,147.25,69.7,377.05,63.51,0.12,0.059742,0.089871,0.071296,0.071941,0.071618,0.040445,0.058928,0.020962,0.12,34.6216,26.9035,-0.11304,0.11304,0.0,0.063646,0.066502,0.358258,0.00017913,0.066502,TURN_LEFT,-1.8,1.8
300,19.2,kalman,65.92,67.52,111.73,68.77,335.81,70.15,0.060271,0.059693,0.059982,0.071586,0.071951,0.071769,0.04723,0.059253,0.022946,0.058773,34.5086,27.0228,-0.11304,0.11932,6.4e-05,0.066438,0.068348,0.358258,0.00017913,0.068348,TURN_LEFT,-1.8,1.8
301,19.264,kalman,68.04,62.43,71.25,62.96,380.72,107.35,0.059511,0.12,0.089755,0.07148,0.071951,0.071716,0.058393,0.12,0.020802,0.048228,34.3893,27.1359,-0.11932,0.11304,-6.4e-05,0.068412,0.069595,0.358258,0.00017913,0.069595,TURN_LEFT,-1.8,1.8
302,19.328,kalman,66.84,63.23,67.96,72.74,351.95,114.53,0.059939,0.12,0.089969,0.071863,0.083913,0.077888,0.059538,0.057891,0.022126,0.046613,34.2762,27.2489,-0.11304,0.11304,0.0,0.069595,0.072566,0.358258,0.00017913,0.072566,TURN_LEFT,-1.8,1.8
303,19.392,kalman,63.58,69.36,65.62,64.42,307.12,98.21,0.12,0.059046,0.089523,0.083944,0.083696,0.08382,0.060381,0.12,0.024563,0.05045,34.1632,27.3682,-0.11304,0.11932,6.4e-05,0.072502,0.076557,0.358258,0.00017913,0.076557,TURN_LEFT,-1.8,1.8
304,19.456,kalman,63.57,65.02,65.74,64.01,276.06,86.7,0.12,0.0606,0.0903,0.083944,0.083868,0.083906,0.060337,0.12,0.026592,0.053563,34.0439,27.4813,-0.11932,0.11304,-6.4e-05,0.076621,0.079231,0.358258,0.00017913,0.079231,FORWARD_CURVE_L,4.0,2.81
305,19.52,kalman,69.17,69.84,69.57,65.94,229.81,105.56,0.059111,0.05888,0.058995,0.083712,0.083705,0.083709,0.058971,0.060261,0.03032,0.048646,34.3014,27.6634,0.25748,0.18212,0.004506,0.074725,0.077944,0.358258,0.00017913,0.077944,FORWARD_CURVE_R,2.81,2.78
306,19.584,kalman,66.9,64.14,75.02,72.86,193.84,114.14,0.059916,0.12,0.089958,0.083793,0.083705,0.083749,0.057135,0.057849,0.034032,0.046698,34.4835,27.8392,0.18212,0.17584,0.003669,0.074274,0.077669,0.358258,0.00017913,0.077669,FORWARD_CURVE_R,2.76,2.74
307,19.648,kalman,77.32,66.76,65.57,68.15,168.04,116.33,0.056395,0.059967,0.058181,0.083084,0.071699,0.077391,0.060399,0.059471,0.037308,0.046226,34.6593,28.0151,0.17584,0.17584,0.003605,0.074064,0.075256,0.358258,0.00017913,0.075256,FORWARD_CURVE_R,2.79,2.81
308,19.712,kalman,65.52,73.51,70.64,71.55,156.82,71.6,0.060416,0.057634,0.059025,0.071167,0.071416,0.071292,0.058603,0.058294,0.038937,0.058274,34.8352,28.1909,0.17584,0.17584,0.003605,0.071651,0.071523,0.358258,0.00017913,0.071523,FORWARD_CURVE_R,2.77,2.77
309,19.776,kalman,66.31,65.36,66.25,65.98,136.32,69.28,0.060128,0.060474,0.060301,0.059193,0.071391,0.065292,0.06015,0.060249,0.042316,0.059073,35.011,28.373,0.17584,0.18212,0.003669,0.067853,0.066936,0.358258,0.00017913,0.066936,FORWARD_CURVE_R,2.8,2.8
310,19.84,kalman,65.33,61.46,66.29,65.54,123.35,69.94,0.060486,0.12,0.090243,0.059468,0.083615,0.071542,0.060134,0.060408,0.044773,0.058845,35.1931,28.5489,0.18212,0.17584,0.003669,0.063267,0.066231,0.358258,0.00017913,0.066231,FORWARD_CURVE_R,2.81,2.8
311,19.904,kalman,68.39,64.57,65.62,68.37,135.99,62.05,0.059387,0.12,0.089694,0.059362,0.083615,0.071489,0.06038,0.059394,0.042374,0.12,35.3752,28.731,0.18212,0.18212,0.003733,0.062498,0.065719,0.358258,0.00017913,0.065719,FORWARD_CURVE_R,2.79,2.81
312,19.968,kalman,69.52,63.06,66.47,68.45,114.05,70.39,0.058989,0.12,0.089494,0.059881,0.095622,0.077751,0.06007,0.059365,0.046718,0.058689,35.5511,28.9068,0.17584,0.17584,0.003605,0.062114,0.067716,0.358258,0.00017913,0.067716,FORWARD_CURVE_R,2.79,2.8
313,20.032,kalman,68.56,62.04,63.96,69.06,112.34,66.7,0.059326,0.12,0.089663,0.059663,0.108095,0.083879,0.12,0.05915,0.047093,0.059988,35.7269,29.089,0.17584,0.18212,0.003669,0.064047,0.071152,0.358258,0.00017913,0.071152,FORWARD_CURVE_R,2.78,4.0
314,20.096,kalman,68.46,63.09,61.65,68.21,72.45,65.68,0.059362,0.12,0.089681,0.05951,0.12,0.089755,0.12,0.059448,0.057987,0.060357,35.909,29.3464,0.18212,0.25748,0.004506,0.066646,0.074925,0.358258,0.00017913,0.074925,FORWARD_CURVE_R,2.79,4.0
315,20.16,kalman,60.35,65.54,70.15,67.92,63.41,68.31,0.12,0.060408,0.090204,0.071413,0.108082,0.089747,0.058772,0.059552,0.12,0.059414,36.0849,29.5976,0.17584,0.2512,0.004377,0.070548,0.077426,0.358258,0.00017913,0.077426,FORWARD_CURVE_R,2.79,2.78
316,20.224,kalman,72.18,70.27,66.39,70.42,72.14,66.89,0.058079,0.058729,0.058404,0.071151,0.095827,0.083489,0.060099,0.058677,0.058091,0.059919,36.2607,29.7798,0.17584,0.18212,0.003669,0.073757,0.077244,0.358258,0.00017913,0.077244,FORWARD_CURVE_R,2.77,2.8
317,20.288,kalman,69.09,64.78,76.16,66.79,67.0,69.15,0.059141,0.12,0.08957,0.071181,0.095827,0.083504,0.056767,0.059957,0.059881,0.05912,36.4428,29.9556,0.18212,0.17584,0.003669,0.073575,0.077132,0.358258,0.00017913,0.077132,FORWARD_CURVE_R,2.8,2.74
318,20.352,kalman,68.69,68.56,68.79,60.93,67.95,60.02,0.059279,0.059326,0.059303,0.071172,0.083693,0.077432,0.059246,0.12,0.059541,0.12,36.6187,30.1314,0.17584,0.17584,0.003605,0.073527,0.074926,0.358258,0.00017913,0.074926,FORWARD_CURVE_L,4.0,2.78
319,20.416,kalman,66.46,68.25,65.26,67.26,66.38,64.36,0.060074,0.059436,0.059755,0.071314,0.07158,0.071447,0.060511,0.059786,0.060105,0.12,36.8762,30.3073,0.25748,0.17584,0.004442,0.070485,0.07083,0.358258,0.00017913,0.07083,FORWARD_CURVE_R,2.8,2.81
320,20.48,kalman,69.42,64.86,62.52,66.06,68.34,68.59,0.059026,0.12,0.089513,0.05912,0.083498,0.071309,0.12,0.060219,0.059404,0.059315,37.052,30.4894,0.17584,0.18212,0.003669,0.06716,0.068647,0.358258,0.00017913,0.068647,FORWARD_CURVE_R,2.8,4.0
321,20.544,kalman,108.98,69.33,63.03,67.87,71.68,67.9,0.047851,0.059057,0.053454,0.057074,0.083564,0.070319,0.12,0.059571,0.058248,0.059559,37.2341,30.7469,0.18212,0.25748,0.004506,0.064141,0.066354,0.358258,0.00017913,0.066354,FORWARD_CURVE_R,2.79,4.0
322,20.608,kalman,147.93,60.26,111.41,67.13,62.2,69.16,0.040334,0.12,0.080167,0.053313,0.083564,0.068438,0.047301,0.059832,0.12,0.059115,37.41,30.9981,0.17584,0.2512,0.004377,0.061977,0.064292,0.358258,0.00017913,0.064292,FORWARD_CURVE_R,2.8,2.55
323,20.672,kalman,246.75,76.08,151.1,66.6,68.67,70.12,0.028839,0.056792,0.042816,0.047225,0.083057,0.065141,0.039825,0.060023,0.059286,0.058781,37.5921,31.1614,0.18212,0.16328,0.00354,0.060751,0.062324,0.358258,0.00017913,0.062324,FORWARD_CURVE_R,2.8,2.4
324,20.736,kalman,387.97,114.98,220.15,67.4,61.69,62.14,0.020493,0.046516,0.033505,0.039309,0.080473,0.059891,0.031236,0.059736,0.12,0.12,37.7679,31.3184,0.17584,0.157,0.003412,0.058912,0.059263,0.358258,0.00017913,0.059263,TURN_LEFT,-1.8,1.8
325,20.8,kalman,422.54,82.78,338.31,69.27,71.38,67.82,0.019137,0.054709,0.036923,0.031331,0.067415,0.049373,0.022815,0.059077,0.058349,0.059588,37.6549,31.4314,-0.11304,0.11304,0.0,0.059263,0.05572,0.358258,0.00017913,0.05572,TURN_LEFT,-1.8,1.8
326,20.864,kalman,383.9,63.42,342.18,66.47,63.83,64.99,0.020665,0.12,0.070333,0.025894,0.079603,0.052749,0.022615,0.06007,0.12,0.12,37.5418,31.5444,-0.11304,0.11304,0.0,0.05572,0.054655,0.358258,0.00017913,0.054655,TURN_LEFT,-1.8,1.8
327,20.928,kalman,313.04,64.88,491.56,71.24,71.92,62.75,0.024211,0.12,0.072105,0.022669,0.079603,0.051136,0.016904,0.058396,0.058166,0.12,37.4225,31.6638,-0.11932,0.11932,-0.0,0.054655,0.053395,0.358258,0.00017913,0.053395,TURN_LEFT,-1.8,1.8
328,20.992,kalman,262.15,63.56,550.55,64.95,65.99,66.39,0.027613,0.12,0.073806,0.022424,0.092245,0.057334,0.015372,0.12,0.060244,0.060099,37.3095,31.7768,-0.11304,0.11304,0.0,0.053395,0.054806,0.358258,0.00017913,0.054806,TURN_LEFT,-1.8,1.8
329,21.056,kalman,202.12,69.33,585.45,70.54,65.29,63.11,0.0331,0.059057,0.046078,0.024945,0.094753,0.059849,0.014589,0.058637,0.0605,0.12,37.1964,31.8898,-0.11304,0.11304,0.0,0.054806,0.056613,0.358258,0.00017913,0.056613,TURN_LEFT,-1.8,1.8
330,21.12,kalman,163.31,62.12,673.88,64.36,67.93,66.8,0.037978,0.12,0.078989,0.028713,0.107811,0.068262,0.012922,0.12,0.059549,0.059952,37.0771,32.0092,-0.11932,0.11932,0.0,0.056613,0.060786,0.358258,0.00017913,0.060786,TURN_LEFT,-1.8,1.8
331,21.184,kalman,137.21,67.19,812.1,64.24,114.81,65.91,0.042156,0.059813,0.050985,0.033011,0.095774,0.064393,0.010964,0.12,0.046554,0.060274,36.9641,32.1222,-0.11304,0.11304,0.0,0.060786,0.062078,0.358258,0.00017913,0.062078,TURN_LEFT,-1.8,1.8
332,21.248,kalman,110.94,63.61,551.5,67.07,128.9,68.63,0.047408,0.12,0.083704,0.037651,0.095774,0.066712,0.015349,0.059854,0.043687,0.0593,36.851,32.2352,-0.11304,0.11304,-0.0,0.062078,0.063738,0.358258,0.00017913,0.063738,TURN_LEFT,-1.8,1.8
333,21.312,kalman,67.05,66.47,499.31,66.44,165.83,72.06,0.059862,0.060069,0.059966,0.044101,0.083788,0.063944,0.016686,0.060082,0.037619,0.05812,36.7317,32.3546,-0.11932,0.11932,0.0,0.063738,0.063812,0.358258,0.00017913,0.063812,FORWARD_CURVE_R,2.8,1.93
334,21.376,kalman,80.3,66.41,587.63,69.94,149.53,65.77,0.055465,0.060093,0.057779,0.048574,0.083995,0.066284,0.014543,0.058843,0.040075,0.060324,36.9138,32.4739,0.18212,0.11932,0.00309,0.060722,0.062715,0.358258,0.00017913,0.062715,FORWARD_CURVE_R,2.78,1.89
335,21.44,kalman,101.16,70.8,740.16,63.37,150.58,63.81,0.049711,0.058549,0.05413,0.05092,0.071705,0.061313,0.011903,0.12,0.039907,0.12,37.0897,32.5995,0.17584,0.1256,0.00309,0.059625,0.06023,0.358258,0.00017913,0.06023,FORWARD_CURVE_L,4.0,1.84
336,21.504,kalman,114.47,70.25,859.48,69.23,128.18,66.94,0.046626,0.058736,0.052681,0.051814,0.07149,0.061652,0.010422,0.059091,0.043825,0.059903,37.3472,32.7125,0.25748,0.11304,0.003798,0.056432,0.058302,0.358258,0.00017913,0.058302,TURN_LEFT,-1.8,1.8
337,21.568,kalman,105.43,67.89,579.12,68.66,146.09,64.63,0.048678,0.059565,0.054121,0.052068,0.059403,0.055735,0.014725,0.05929,0.040635,0.12,37.2341,32.8318,-0.11304,0.11932,6.4e-05,0.058238,0.057341,0.358258,0.00017913,0.057341,TURN_LEFT,-1.8,1.8
338,21.632,kalman,66.2,71.66,485.13,68.4,182.31,67.92,0.060168,0.058254,0.059211,0.052129,0.059039,0.055584,0.01709,0.059381,0.035422,0.059553,37.1148,32.9449,-0.11932,0.11304,-6.4e-05,0.057406,0.056753,0.358258,0.00017913,0.056753,TURN_LEFT,-1.8,1.8
339,21.696,kalman,65.66,63.6,366.26,67.01,246.42,67.63,0.060365,0.12,0.090183,0.05311,0.071021,0.062065,0.021447,0.059877,0.028867,0.059655,37.0018,33.0579,-0.11304,0.11304,0.0,0.056753,0.058656,0.358258,0.00017913,0.058656,TURN_LEFT,-1.8,1.8
340,21.76,kalman,63.04,70.68,310.18,66.12,286.32,69.1,0.12,0.058589,0.089294,0.067167,0.071029,0.069098,0.024379,0.060197,0.025886,0.059138,36.8887,33.1772,-0.11304,0.11932,6.4e-05,0.058592,0.062356,0.358258,0.00017913,0.062356,TURN_LEFT,-1.8,1.8
341,21.824,kalman,69.95,67.99,219.78,64.83,314.38,61.65,0.05884,0.059529,0.059184,0.06961,0.071187,0.070399,0.031271,0.12,0.024133,0.12,36.7694,33.2903,-0.11932,0.11304,-6.4e-05,0.06242,0.065279,0.358258,0.00017913,0.065279,TURN_LEFT,-1.8,1.8
342,21.888,kalman,68.64,67.71,160.15,64.18,364.36,72.92,0.059297,0.059626,0.059461,0.071734,0.071199,0.071467,0.03844,0.12,0.021535,0.057832,36.6564,33.4033,-0.11304,0.11304,0.0,0.065279,0.067496,0.358258,0.00017913,0.067496,TURN_LEFT,-1.8,1.8
343,21.952,kalman,62.46,68.14,118.01,68.72,370.14,68.21,0.12,0.059475,0.089737,0.0837,0.071444,0.077572,0.045869,0.059269,0.02127,0.059449,36.537,33.5226,-0.11932,0.11932,0.0,0.067496,0.071105,0.358258,0.00017913,0.071105,TURN_LEFT,-1.8,1.8
344,22.016,kalman,67.59,69.98,86.84,67.15,411.68,65.18,0.059669,0.058829,0.059249,0.083561,0.05921,0.071385,0.053521,0.059825,0.019544,0.06054,36.424,33.6357,-0.11304,0.11304,0.0,0.071105,0.071206,0.358258,0.00017913,0.071206,TURN_LEFT,-1.8,1.8
345,22.08,kalman,59.91,68.94,68.62,67.0,364.83,72.39,0.12,0.059194,0.089597,0.083561,0.059331,0.071446,0.059304,0.059881,0.021513,0.058009,36.311,33.7487,-0.11304,0.11304,0.0,0.071206,0.071292,0.358258,0.00017913,0.071292,FORWARD_CURVE_R,2.8,2.79
346,22.144,kalman,67.89,64.47,62.36,67.99,352.13,62.64,0.059561,0.12,0.089781,0.083705,0.071425,0.077565,0.12,0.059528,0.022117,0.12,36.4868,33.9308,0.17584,0.18212,0.003669,0.067623,0.071185,0.358258,0.00017913,0.071185,FORWARD_CURVE_R,2.79,4.0
347,22.208,kalman,66.39,68.27,63.46,69.15,319.83,68.4,0.060098,0.05943,0.059764,0.083866,0.071386,0.077626,0.12,0.059119,0.023819,0.059383,36.6689,34.182,0.18212,0.2512,0.004442,0.066743,0.070642,0.358258,0.00017913,0.070642,FORWARD_CURVE_R,2.78,4.0
348,22.272,kalman,65.39,62.73,67.31,66.95,264.88,66.14,0.060464,0.12,0.090232,0.071958,0.083491,0.077725,0.05977,0.0599,0.027406,0.060192,36.8448,34.4395,0.17584,0.25748,0.004442,0.0662,0.070329,0.358258,0.00017913,0.070329,FORWARD_CURVE_R,2.8,2.8
349,22.336,kalman,62.64,73.44,66.37,65.88,246.23,62.5,0.12,0.057658,0.088829,0.084025,0.083256,0.08364,0.060107,0.060285,0.028883,0.12,37.0269,34.6216,0.18212,0.18212,0.003733,0.066595,0.072702,0.358258,0.00017913,0.072702,FORWARD_CURVE_R,2.81,2.8
350,22.4,kalman,70.29,68.12,65.2,65.84,210.97,63.7,0.058724,0.059482,0.059103,0.071769,0.083314,0.077542,0.060532,0.060298,0.032157,0.12,37.2027,34.7975,0.17584,0.17584,0.003605,0.069097,0.072122,0.358258,0.00017913,0.072122,FORWARD_CURVE_R,2.81,2.81
351,22.464,kalman,69.83,63.2,73.63,67.88,214.17,64.28,0.058884,0.12,0.089442,0.071634,0.083314,0.077474,0.057594,0.059567,0.03183,0.12,37.3848,34.9796,0.18212,0.18212,0.003733,0.068389,0.071644,0.358258,0.00017913,0.071644,FORWARD_CURVE_R,2.79,2.75
352,22.528,kalman,65.4,69.49,66.96,62.82,191.55,68.71,0.060461,0.058999,0.05973,0.071706,0.083228,0.077467,0.059894,0.12,0.0343,0.059272,37.5607,35.1554,0.17584,0.17584,0.003605,0.068039,0.071417,0.358258,0.00017913,0.071417,FORWARD_CURVE_L,4.0,2.8
353,22.592,kalman,66.93,69.0,67.46,66.57,193.48,72.38,0.059906,0.05917,0.059538,0.071595,0.071062,0.071328,0.059717,0.060034,0.034074,0.058011,37.8182,35.3313,0.25748,0.17584,0.004442,0.066975,0.068535,0.358258,0.00017913,0.068535,FORWARD_CURVE_R,2.8,2.79
354,22.656,kalman,69.63,68.22,68.22,68.24,175.63,70.32,0.058953,0.059444,0.059199,0.059386,0.071419,0.065402,0.059446,0.059438,0.03628,0.058713,37.994,35.5134,0.17584,0.18212,0.003669,0.064866,0.065058,0.358258,0.00017913,0.065058,FORWARD_CURVE_R,2.79,2.79
355,22.72,kalman,64.77,70.03,62.87,68.08,181.68,64.99,0.12,0.058812,0.089406,0.071641,0.071285,0.071463,0.12,0.059495,0.035502,0.12,38.1761,35.6892,0.18212,0.17584,0.003669,0.061389,0.064998,0.358258,0.00017913,0.064998,FORWARD_CURVE_R,2.79,4.0
356,22.784,kalman,71.64,67.74,68.4,69.08,68.88,71.1,0.05826,0.059615,0.058938,0.071516,0.059208,0.065362,0.059382,0.059142,0.059213,0.058446,38.352,35.9467,0.17584,0.25748,0.004442,0.060556,0.062278,0.358258,0.00017913,0.062278,FORWARD_CURVE_R,2.78,2.79
357,22.848,kalman,63.9,65.79,72.07,63.94,61.97,70.26,0.12,0.060319,0.09016,0.083424,0.059472,0.071448,0.058116,0.12,0.12,0.058734,38.5341,36.1226,0.18212,0.17584,0.003669,0.058609,0.063209,0.358258,0.00017913,0.063209,FORWARD_CURVE_L,4.0,2.76
358,22.912,kalman,68.82,63.44,73.63,63.43,70.19,67.01,0.059235,0.12,0.089617,0.08329,0.071638,0.077464,0.057594,0.12,0.058756,0.059877,38.7853,36.2984,0.2512,0.17584,0.004377,0.058832,0.065507,0.358258,0.00017913,0.065507,FORWARD_CURVE_L,4.0,2.75
359,22.976,kalman,69.27,68.1,68.14,64.36,68.97,69.28,0.059077,0.059488,0.059283,0.083314,0.071647,0.077481,0.059472,0.12,0.059183,0.059073,39.0428,36.4742,0.25748,0.17584,0.004442,0.061065,0.066946,0.358258,0.00017913,0.066946,FORWARD_CURVE_L,4.0,2.79
360,23.04,kalman,72.58,70.65,66.36,65.32,68.24,68.53,0.057944,0.058601,0.058272,0.070903,0.071605,0.071254,0.060109,0.060489,0.05944,0.059336,39.3002,36.6564,0.25748,0.18212,0.004506,0.06244,0.065598,0.358258,0.00017913,0.065598,FORWARD_CURVE_R,2.81,2.8
361,23.104,kalman,71.74,73.26,67.79,70.56,61.97,65.93,0.058228,0.057718,0.057973,0.070897,0.071225,0.071061,0.059599,0.058629,0.12,0.060267,39.4761,36.8322,0.17584,0.17584,0.003605,0.061993,0.065242,0.358258,0.00017913,0.065242,FORWARD_CURVE_R,2.77,2.79
362,23.168,kalman,69.56,71.54,68.08,65.42,65.02,70.22,0.058975,0.058297,0.058636,0.058692,0.070821,0.064756,0.059496,0.060453,0.060599,0.058746,39.6519,37.0143,0.17584,0.18212,0.003669,0.061573,0.062713,0.358258,0.00017913,0.062713,FORWARD_CURVE_R,2.81,2.79
363,23.232,kalman,75.03,69.56,64.22,67.57,66.73,63.85,0.057132,0.058977,0.058054,0.058271,0.058616,0.058444,0.12,0.059677,0.059976,0.12,39.834,37.1902,0.18212,0.17584,0.003669,0.059044,0.058829,0.358258,0.00017913,0.058829,TURN_RIGHT,1.8,-1.8
364,23.296,kalman,65.24,64.89,65.63,69.7,73.86,69.16,0.060519,0.12,0.09026,0.05856,0.070718,0.064639,0.060376,0.058927,0.057518,0.059114,39.9471,37.0771,0.11304,-0.11304,0.0,0.058829,0.06091,0.358258,0.00017913,0.06091,TURN_RIGHT,1.8,-1.8
365,23.36,kalman,67.62,72.72,59.24,71.51,65.03,68.83,0.05966,0.057898,0.058779,0.058903,0.070578,0.06474,0.12,0.058304,0.060595,0.059232,40.0664,36.9641,0.11932,-0.11304,6.4e-05,0.060846,0.062241,0.358258,0.00017913,0.062241,TURN_RIGHT,1.8,-1.8
366,23.424,kalman,63.94,64.56,60.54,73.72,66.87,68.24,0.12,0.12,0.12,0.071257,0.083034,0.077146,0.12,0.057565,0.059927,0.059438,40.1794,36.8448,0.11304,-0.11932,-6.4e-05,0.062306,0.067622,0.358258,0.00017913,0.067622,TURN_RIGHT,1.8,-1.8
367,23.488,kalman,64.51,67.1,68.9,61.15,69.68,63.99,0.12,0.059843,0.089922,0.083462,0.083343,0.083403,0.059206,0.12,0.058935,0.12,40.2925,36.7317,0.11304,-0.11304,0.0,0.067622,0.073276,0.358258,0.00017913,0.073276,TURN_RIGHT,1.8,-1.8
368,23.552,kalman,70.95,67.08,67.36,66.09,64.16,66.92,0.058498,0.059852,0.059175,0.083735,0.083518,0.083627,0.059753,0.060208,0.12,0.05991,40.4118,36.6187,0.11932,-0.11304,6.4e-05,0.073211,0.076943,0.358258,0.00017913,0.076943,TURN_RIGHT,1.8,-1.8
369,23.616,kalman,71.05,66.79,65.82,68.09,69.69,68.86,0.058461,0.059957,0.059209,0.083324,0.07151,0.077417,0.060307,0.059493,0.058931,0.059221,40.5248,36.4994,0.11304,-0.11932,-6.4e-05,0.077007,0.077154,0.358258,0.00017913,0.077154,TURN_RIGHT,1.8,-1.8
370,23.68,kalman,63.84,68.07,63.84,64.54,67.88,66.52,0.12,0.059498,0.089749,0.095392,0.07183,0.083611,0.12,0.12,0.059565,0.060052,40.6379,36.3863,0.11304,-0.11304,0.0,0.077154,0.079467,0.358258,0.00017913,0.079467,TURN_RIGHT,1.8,-1.8
371,23.744,kalman,65.23,63.56,64.22,64.36,67.06,67.73,0.060522,0.12,0.090261,0.083496,0.07183,0.077663,0.12,0.12,0.05986,0.05962,40.7572,36.2733,0.11932,-0.11304,6.4e-05,0.079403,0.07878,0.358258,0.00017913,0.07878,TURN_RIGHT,1.8,-1.8
372,23.808,kalman,66.13,65.5,67.49,69.34,75.38,64.16,0.060193,0.060424,0.060309,0.071535,0.071946,0.071741,0.059706,0.059052,0.057018,0.12,40.8702,36.154,0.11304,-0.11932,-6.4e-05,0.078844,0.076299,0.358258,0.00017913,0.076299,FORWARD_CURVE_R,2.78,2.79
373,23.872,kalman,67.76,69.92,71.46,65.54,67.27,66.29,0.059607,0.058852,0.05923,0.071757,0.071746,0.071752,0.058323,0.060409,0.059785,0.060137,41.0461,36.3361,0.17584,0.18212,0.003669,0.07263,0.072315,0.358258,0.00017913,0.072315,FORWARD_CURVE_R,2.81,2.77
374,23.936,kalman,66.15,60.78,65.27,67.18,71.19,57.45,0.060185,0.12,0.090092,0.072101,0.083755,0.077928,0.060508,0.059817,0.058415,0.12,41.2282,36.5119,0.18212,0.17584,0.003669,0.068646,0.071972,0.358258,0.00017913,0.071972,FORWARD_CURVE_R,2.8,2.81
375,24.0,kalman,64.0,61.76,70.28,64.42,90.03,62.76,0.12,0.12,0.12,0.072101,0.095855,0.083978,0.058727,0.12,0.052624,0.12,41.4103,36.6878,0.18212,0.17584,0.003669,0.068302,0.073918,0.358258,0.00017913,0.073918,FORWARD_CURVE_L,4.0,2.77
376,24.064,kalman,64.59,67.24,70.12,62.29,66.39,69.02,0.12,0.059794,0.089897,0.083997,0.083814,0.083906,0.058782,0.12,0.060101,0.059166,41.6615,36.8699,0.2512,0.18212,0.004442,0.069477,0.074646,0.358258,0.00017913,0.074646,FORWARD_CURVE_L,4.0,2.78
377,24.128,kalman,71.65,63.18,66.89,71.36,71.36,66.04,0.058259,0.12,0.089129,0.08361,0.095729,0.08967,0.059919,0.058355,0.058356,0.060227,41.919,37.0457,0.25748,0.17584,0.004442,0.070205,0.077178,0.358258,0.00017913,0.077178,FORWARD_CURVE_R,2.77,2.8
378,24.192,kalman,65.44,64.41,67.55,73.64,68.21,59.32,0.060444,0.12,0.090222,0.083778,0.107959,0.095868,0.059684,0.057589,0.05945,0.12,42.0948,37.2216,0.17584,0.17584,0.003605,0.073573,0.081561,0.358258,0.00017913,0.081561,FORWARD_CURVE_R,2.75,2.79
379,24.256,kalman,63.48,63.52,71.71,62.91,63.53,75.05,0.12,0.12,0.12,0.095741,0.107959,0.10185,0.058239,0.12,0.12,0.057126,42.2707,37.4037,0.17584,0.18212,0.003669,0.077892,0.086475,0.358258,0.00017913,0.086475,FORWARD_CURVE_L,4.0,2.76
380,24.32,kalman,66.7,67.43,62.43,62.91,71.41,65.57,0.05999,0.059727,0.059858,0.083739,0.095904,0.089821,0.12,0.12,0.05834,0.060399,42.5282,37.5795,0.25748,0.17584,0.004442,0.082033,0.084823,0.358258,0.00017913,0.084823,FORWARD,4.0,4.0
381,24.384,kalman,67.5,68.26,64.51,63.11,62.89,68.58,0.0597,0.059432,0.059566,0.071679,0.095832,0.083755,0.12,0.12,0.12,0.059318,42.7856,37.837,0.25748,0.25748,0.005278,0.079545,0.081053,0.358258,0.00017913,0.081053,FORWARD,4.0,4.0
382,24.448,kalman,65.04,59.04,66.38,102.04,66.56,66.31,0.060591,0.12,0.090295,0.072145,0.095832,0.083988,0.060104,0.049495,0.06004,0.060129,43.0368,38.0882,0.2512,0.2512,0.00515,0.075904,0.0788,0.358258,0.00017913,0.0788,FORWARD_CURVE_R,2.59,2.8
